Unit;LoC;NOC;CBO;DIT;RFC;WMC;LCOM;LCOM2;LCOM3;NoA;NoPA;NoM;NoPM;NoI;Ca;Ce;CCC;LMLoC;LPL;TLoC;CLoC;FLoC;ECC;FCC;HCC;TCC;RCo;SCo;HCo;NoR;NoS;NoH;TFC;NoCA;NoCI;NoCRN;NoDR;NoEH;NoGH;NoGS;NoNPB;NoOC;NoOCA;NoSF;NoSKS
org.apache.cassandra.utils.memory.EnsureOnHeap$CloneToHeap;76.0;0.0;27.0;3.0;24.0;17.0;0.0;1.0;0.0;0.0;0.0;9.0;8.0;22.0;4.0;24.0;26.0;16.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.statements.ModificationStatement$Parsed;144.0;4.0;32.0;3.0;31.0;14.0;19.0;0.8;0.9333333333333332;5.0;0.0;7.0;2.0;39.0;12.0;32.0;21.0;21.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.functions.UDFunction;531.0;2.0;77.0;2.0;92.0;60.0;252.0;0.9242424242424242;0.9644268774703558;11.0;0.0;24.0;14.0;126.0;18.0;74.0;93.0;77.0;8.0;32.0;65.0;0.0;39.0;0.0;14.0;10.0;5.0;0.0;5.0;15.0;0.0;9.0;0.0;0.0;4.0;0.0;4.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.LegacyLayout$LegacyRangeTombstone;94.0;0.0;18.0;1.0;14.0;18.0;26.0;0.5666666666666667;0.6296296296296297;3.0;3.0;10.0;10.0;11.0;11.0;18.0;33.0;11.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.statements.DropTableStatement;69.0;0.0;25.0;4.0;15.0;11.0;2.0;0.33333333333333337;0.5;1.0;0.0;3.0;3.0;22.0;1.0;26.0;14.0;40.0;1.0;31.0;5.0;0.0;22.0;0.0;5.0;10.0;2.0;3.0;2.0;5.0;3.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0
org.apache.cassandra.cache.CacheKey;7.0;3.0;5.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;11.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.schema.Keyspaces;95.0;0.0;23.0;1.0;22.0;12.0;30.0;0.4;0.4444444444444444;1.0;0.0;10.0;9.0;25.0;4.0;20.0;27.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.thrift.ThriftValidation;619.0;0.0;66.0;1.0;98.0;134.0;258.0;0.96;1.0;1.0;0.0;25.0;19.0;161.0;21.0;67.0;159.0;54.0;3.0;23.0;21.0;0.0;103.0;0.0;9.0;12.0;2.0;2.0;3.0;60.0;22.0;8.0;35.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0
org.apache.cassandra.thrift.ThriftConversion;675.0;0.0;115.0;1.0;235.0;188.0;0.0;1.0;0.0;0.0;0.0;33.0;18.0;293.0;2.0;104.0;221.0;113.0;7.0;104.0;2.0;0.0;51.0;0.0;2.0;29.0;5.0;5.0;2.0;12.0;14.0;2.0;17.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;6.0
org.apache.cassandra.db.UnfilteredDeserializer$OldFormatDeserializer$AtomIterator;65.0;0.0;14.0;1.0;9.0;11.0;9.0;0.6666666666666667;0.8;3.0;0.0;6.0;5.0;5.0;0.0;0.0;17.0;14.0;0.0;1.0;1.0;0.0;7.0;0.0;1.0;2.0;2.0;0.0;1.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.index.sasi.analyzer.StandardAnalyzer;160.0;0.0;37.0;2.0;35.0;25.0;39.0;0.7272727272727273;0.8;5.0;0.0;11.0;8.0;40.0;2.0;43.0;39.0;18.0;2.0;8.0;0.0;0.0;7.0;0.0;1.0;4.0;0.0;1.0;1.0;0.0;2.0;1.0;6.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.batchlog.BatchlogManager$ReplayingBatch$ReplayWriteResponseHandler;22.0;0.0;23.0;3.0;6.0;1.0;1.0;0.5;1.0;1.0;0.0;2.0;1.0;8.0;3.0;20.0;3.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.ResultSet$ResultMetadata$Codec;107.0;0.0;24.0;1.0;26.0;19.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;53.0;3.0;24.0;22.0;35.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.sstable.format.SSTableReader$Factory;9.0;1.0;11.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;5.0;11.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.nodetool.RangeKeySample;11.0;0.0;11.0;2.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.0;2.0;11.0;2.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.UUIDGen;308.0;0.0;26.0;1.0;56.0;35.0;249.0;0.8819444444444444;0.9202898550724639;6.0;0.0;24.0;15.0;57.0;50.0;29.0;60.0;26.0;3.0;16.0;1.0;0.0;10.0;0.0;1.0;4.0;2.0;0.0;1.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.LegacyLayout;2224.0;0.0;155.0;1.0;232.0;261.0;591.0;0.9806949806949807;1.007936507936508;7.0;6.0;37.0;26.0;724.0;36.0;140.0;524.0;72.0;6.0;5.0;14.0;0.0;31.0;0.0;8.0;4.0;4.0;2.0;2.0;9.0;12.0;3.0;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0
org.apache.cassandra.gms.GossipDigestAckSerializer;37.0;0.0;26.0;1.0;19.0;5.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;22.0;2.0;23.0;8.0;12.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.util.TrackedDataInputPlus;122.0;0.0;18.0;1.0;31.0;13.0;31.0;0.17647058823529416;0.1875;2.0;0.0;17.0;17.0;15.0;6.0;18.0;30.0;4.0;3.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.btree.TreeCursor;231.0;1.0;15.0;2.0;32.0;46.0;15.0;0.4444444444444444;0.5;1.0;0.0;9.0;0.0;51.0;2.0;12.0;55.0;72.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.nodetool.TruncateHints;12.0;0.0;9.0;2.0;4.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.0;2.0;9.0;3.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.service.pager.PagingState;223.0;0.0;43.0;1.0;25.0;22.0;3.0;0.16666666666666663;0.2;4.0;4.0;6.0;6.0;59.0;19.0;48.0;44.0;36.0;2.0;42.0;2.0;0.0;12.0;0.0;2.0;8.0;2.0;0.0;1.0;2.0;0.0;2.0;17.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.ColumnIdentifier;291.0;0.0;40.0;2.0;40.0;30.0;82.0;0.8518518518518519;0.9126984126984128;9.0;2.0;15.0;13.0;61.0;130.0;28.0;68.0;15.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.index.internal.composites.PartitionKeyIndex;46.0;0.0;19.0;2.0;19.0;6.0;0.0;1.0;0.0;0.0;0.0;4.0;4.0;22.0;2.0;19.0;10.0;12.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.selection.Selectable$WithFunction;73.0;0.0;28.0;2.0;15.0;6.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;22.0;4.0;32.0;12.0;20.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.sstable.format.SSTableReader$Operator$GreaterThan;2.0;0.0;5.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;5.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.Lists$SetterByIndex;49.0;0.0;23.0;2.0;16.0;9.0;2.0;0.33333333333333337;0.5;1.0;0.0;3.0;3.0;16.0;4.0;23.0;12.0;25.0;2.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;1.0;0.0;4.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.transport.Event$SchemaChange;192.0;0.0;22.0;2.0;28.0;44.0;5.0;0.16666666666666663;0.2;5.0;5.0;6.0;6.0;76.0;27.0;21.0;51.0;49.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.repair.RepairResult;9.0;0.0;5.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;1.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.nodetool.ProxyHistograms;24.0;0.0;13.0;2.0;6.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;15.0;2.0;13.0;2.0;20.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.util.CompressedSegmentedFile$Cleanup;25.0;0.0;15.0;2.0;6.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;6.0;0.0;0.0;2.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.locator.Ec2MultiRegionSnitch;23.0;0.0;18.0;4.0;5.0;0.0;0.0;0.6666666666666667;0.6666666666666667;3.0;0.0;1.0;1.0;11.0;1.0;19.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.ClusteringPrefix$Deserializer;121.0;0.0;30.0;1.0;28.0;29.0;10.0;0.5833333333333333;0.6666666666666666;9.0;0.0;8.0;5.0;32.0;4.0;28.0;37.0;19.0;2.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.MultiColumnRelation;199.0;1.0;45.0;2.0;45.0;22.0;123.0;0.8088235294117647;0.859375;4.0;0.0;17.0;9.0;50.0;3.0;42.0;39.0;17.0;4.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;2.0;1.0;0.0;3.0;8.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.Slice$Bound;209.0;0.0;34.0;3.0;43.0;36.0;170.0;1.0;1.0555555555555556;3.0;3.0;19.0;18.0;69.0;0.0;0.0;60.0;23.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.gms.VersionedValue$VersionedValueSerializer;23.0;0.0;14.0;1.0;11.0;3.0;0.0;1.0;0.0;0.0;0.0;4.0;3.0;9.0;2.0;14.0;7.0;4.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.sstable.format.SSTableWriter$TransactionalProxy;4.0;1.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.commitlog.MemoryMappedSegment;79.0;0.0;24.0;2.0;18.0;4.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;22.0;2.0;22.0;8.0;23.0;2.0;17.0;3.0;0.0;10.0;0.0;3.0;4.0;1.0;0.0;2.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.EmptyIterators$EmptyUnfilteredPartitionIterator;19.0;0.0;8.0;2.0;2.0;2.0;1.0;0.5;1.0;2.0;0.0;2.0;2.0;1.0;2.0;7.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.index.sasi.disk.OnDiskIndex$PointerLevel;15.0;0.0;12.0;2.0;5.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;4.0;2.0;11.0;4.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.metrics.DroppedMessageMetrics;17.0;0.0;11.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;0.0;0.0;8.0;3.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.index.sasi.disk.PerSSTableIndexWriter$Index;183.0;0.0;44.0;1.0;47.0;28.0;7.0;0.6428571428571428;0.7714285714285715;7.0;0.0;6.0;3.0;73.0;2.0;43.0;34.0;65.0;3.0;34.0;4.0;15.0;19.0;5.0;3.0;11.0;0.0;0.0;2.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;1.0;0.0
org.apache.cassandra.utils.concurrent.Ref$Debug;34.0;0.0;11.0;1.0;10.0;3.0;2.0;0.5;0.75;4.0;0.0;3.0;0.0;17.0;3.0;11.0;6.0;11.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.CFName;18.0;0.0;6.0;2.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;3.0;26.0;6.0;5.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.MutationVerbHandler;70.0;0.0;30.0;1.0;24.0;8.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;27.0;2.0;29.0;12.0;33.0;4.0;22.0;1.0;0.0;10.0;0.0;1.0;7.0;0.0;1.0;1.0;0.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.exceptions.ConfigurationException;31.0;1.0;6.0;5.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;4.0;112.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.partitions.ImmutableBTreePartition;63.0;2.0;14.0;2.0;8.0;4.0;6.0;0.75;1.0;1.0;0.0;4.0;2.0;6.0;17.0;14.0;8.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.util.SequentialWriter$TransactionalProxy;32.0;2.0;15.0;2.0;8.0;4.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;6.0;6.0;15.0;8.0;13.0;1.0;2.0;2.0;0.0;4.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.index.sasi.SSTableIndex;144.0;0.0;31.0;1.0;33.0;20.0;50.0;0.7857142857142857;0.8461538461538461;6.0;0.0;14.0;14.0;39.0;12.0;32.0;39.0;9.0;1.0;1.0;1.0;0.0;5.0;0.0;1.0;2.0;2.0;0.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.nodetool.DescribeRing;20.0;0.0;14.0;2.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;6.0;2.0;14.0;2.0;13.0;1.0;4.0;1.0;0.0;4.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.exceptions.InvalidRequestException;5.0;1.0;4.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;247.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.Mutation$MutationSerializer;88.0;0.0;33.0;1.0;31.0;17.0;0.0;1.0;0.0;0.0;0.0;4.0;4.0;38.0;19.0;31.0;21.0;33.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.gms.EchoMessage$EchoMessageSerializer;14.0;0.0;10.0;1.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;1.0;2.0;10.0;5.0;2.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
