Unit;LoC;NOC;CBO;DIT;RFC;WMC;LCOM;LCOM2;LCOM3;NoA;NoPA;NoM;NoPM;NoI;Ca;Ce;CCC;LMLoC;LPL;TLoC;CLoC;FLoC;ECC;FCC;HCC;TCC;RCo;SCo;HCo;NoR;NoS;NoH;TFC;NoCA;NoCI;NoCRN;NoDR;NoEH;NoGH;NoGS;NoNPB;NoOC;NoOCA;NoSF;NoSKS
org.apache.cassandra.db.LegacyLayout$LegacyRangeTombstone;94.0;0.0;18.0;1.0;14.0;18.0;26.0;0.5666666666666667;0.6296296296296297;3.0;3.0;10.0;10.0;11.0;11.0;18.0;33.0;11.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.statements.DropTableStatement;72.0;0.0;25.0;4.0;16.0;11.0;5.0;0.5;0.6666666666666666;1.0;0.0;4.0;4.0;20.0;1.0;26.0;15.0;38.0;1.0;29.0;5.0;0.0;20.0;0.0;5.0;9.0;2.0;3.0;2.0;4.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0
org.apache.cassandra.cache.CacheKey;7.0;3.0;5.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;11.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.schema.Keyspaces;95.0;0.0;23.0;1.0;22.0;12.0;30.0;0.4;0.4444444444444444;1.0;0.0;10.0;9.0;25.0;4.0;20.0;27.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.thrift.ThriftValidation;619.0;0.0;66.0;1.0;98.0;134.0;258.0;0.96;1.0;1.0;0.0;25.0;19.0;161.0;21.0;67.0;159.0;54.0;3.0;23.0;21.0;0.0;103.0;0.0;9.0;12.0;2.0;2.0;3.0;60.0;22.0;8.0;35.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0
org.apache.cassandra.thrift.ThriftConversion;675.0;0.0;115.0;1.0;235.0;188.0;0.0;1.0;0.0;0.0;0.0;33.0;18.0;293.0;2.0;104.0;221.0;113.0;7.0;104.0;2.0;0.0;51.0;0.0;2.0;29.0;5.0;5.0;2.0;12.0;14.0;2.0;17.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;6.0
org.apache.cassandra.db.UnfilteredDeserializer$OldFormatDeserializer$AtomIterator;68.0;0.0;14.0;1.0;10.0;12.0;9.0;0.6111111111111112;0.7333333333333333;3.0;0.0;6.0;5.0;6.0;0.0;0.0;18.0;17.0;0.0;1.0;1.0;0.0;7.0;0.0;1.0;2.0;2.0;0.0;1.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.batchlog.BatchlogManager$ReplayingBatch$ReplayWriteResponseHandler;22.0;0.0;23.0;3.0;6.0;1.0;1.0;0.5;1.0;1.0;0.0;2.0;1.0;8.0;3.0;20.0;3.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.ResultSet$ResultMetadata$Codec;107.0;0.0;24.0;1.0;26.0;19.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;53.0;3.0;24.0;22.0;35.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.sstable.format.SSTableReader$Factory;9.0;1.0;11.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;5.0;11.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.nodetool.RangeKeySample;11.0;0.0;11.0;2.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.0;2.0;11.0;2.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.UUIDGen;288.0;0.0;22.0;1.0;47.0;33.0;229.0;0.8840579710144928;0.9242424242424242;6.0;0.0;23.0;14.0;44.0;50.0;29.0;57.0;26.0;3.0;5.0;1.0;0.0;9.0;0.0;1.0;3.0;2.0;0.0;1.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.LegacyLayout;2180.0;0.0;151.0;1.0;223.0;250.0;552.0;0.9801587301587301;1.0081632653061223;7.0;6.0;36.0;26.0;711.0;36.0;140.0;512.0;72.0;6.0;5.0;14.0;0.0;31.0;0.0;8.0;4.0;4.0;2.0;2.0;9.0;12.0;3.0;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0
org.apache.cassandra.gms.GossipDigestAckSerializer;37.0;0.0;26.0;1.0;19.0;5.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;22.0;2.0;23.0;8.0;12.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.btree.TreeCursor;232.0;1.0;15.0;2.0;32.0;46.0;15.0;0.4444444444444444;0.5;1.0;0.0;9.0;0.0;51.0;2.0;12.0;55.0;72.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.nodetool.TruncateHints;12.0;0.0;9.0;2.0;4.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.0;2.0;9.0;3.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.service.pager.PagingState;223.0;0.0;43.0;1.0;25.0;22.0;3.0;0.16666666666666663;0.2;4.0;4.0;6.0;6.0;59.0;19.0;48.0;44.0;36.0;2.0;42.0;2.0;0.0;12.0;0.0;2.0;8.0;2.0;0.0;1.0;2.0;0.0;2.0;17.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.ColumnIdentifier;290.0;0.0;40.0;2.0;41.0;30.0;82.0;0.8416666666666667;0.9017857142857143;8.0;2.0;15.0;13.0;61.0;130.0;28.0;68.0;15.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.index.internal.composites.PartitionKeyIndex;46.0;0.0;20.0;2.0;19.0;6.0;0.0;1.0;0.0;0.0;0.0;4.0;4.0;22.0;2.0;19.0;10.0;12.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.selection.Selectable$WithFunction;67.0;0.0;26.0;2.0;15.0;6.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;20.0;4.0;32.0;11.0;19.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.sstable.format.SSTableReader$Operator$GreaterThan;2.0;0.0;5.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;5.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.Lists$SetterByIndex;59.0;0.0;25.0;2.0;17.0;10.0;2.0;0.33333333333333337;0.5;1.0;0.0;3.0;3.0;19.0;4.0;23.0;13.0;35.0;2.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;1.0;0.0;5.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.transport.Event$SchemaChange;192.0;0.0;22.0;2.0;28.0;44.0;5.0;0.16666666666666663;0.2;5.0;5.0;6.0;6.0;76.0;27.0;21.0;51.0;49.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.repair.RepairResult;9.0;0.0;5.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;1.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.nodetool.ProxyHistograms;24.0;0.0;13.0;2.0;6.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;15.0;2.0;13.0;2.0;20.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.util.CompressedSegmentedFile$Cleanup;25.0;0.0;15.0;2.0;6.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;6.0;0.0;0.0;2.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.locator.Ec2MultiRegionSnitch;23.0;0.0;18.0;4.0;5.0;0.0;0.0;0.6666666666666667;0.6666666666666667;3.0;0.0;1.0;1.0;11.0;1.0;19.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.ClusteringPrefix$Deserializer;121.0;0.0;30.0;1.0;27.0;29.0;10.0;0.5833333333333333;0.6666666666666666;9.0;0.0;8.0;5.0;31.0;4.0;28.0;37.0;19.0;2.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.MultiColumnRelation;193.0;1.0;45.0;2.0;44.0;22.0;107.0;0.796875;0.85;4.0;0.0;16.0;9.0;48.0;3.0;42.0;38.0;17.0;4.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0;7.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.Slice$Bound;209.0;0.0;34.0;2.0;43.0;36.0;170.0;1.0;1.0555555555555556;3.0;3.0;19.0;18.0;69.0;0.0;0.0;60.0;23.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.gms.VersionedValue$VersionedValueSerializer;23.0;0.0;14.0;1.0;11.0;3.0;0.0;1.0;0.0;0.0;0.0;4.0;3.0;9.0;2.0;14.0;7.0;4.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.sstable.format.SSTableWriter$TransactionalProxy;4.0;1.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.commitlog.MemoryMappedSegment;80.0;0.0;24.0;2.0;18.0;4.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;22.0;2.0;22.0;8.0;23.0;2.0;17.0;3.0;0.0;10.0;0.0;3.0;4.0;1.0;0.0;2.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.EmptyIterators$EmptyUnfilteredPartitionIterator;19.0;0.0;8.0;2.0;2.0;2.0;1.0;0.5;1.0;2.0;0.0;2.0;2.0;1.0;2.0;7.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.metrics.DroppedMessageMetrics;9.0;0.0;10.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;4.0;3.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.concurrent.Ref$Debug;34.0;0.0;11.0;1.0;10.0;3.0;2.0;0.5;0.75;4.0;0.0;3.0;0.0;17.0;3.0;11.0;6.0;11.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.CFName;18.0;0.0;6.0;2.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;3.0;26.0;6.0;5.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.MutationVerbHandler;56.0;0.0;25.0;1.0;18.0;7.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;21.0;2.0;29.0;9.0;30.0;4.0;19.0;1.0;0.0;9.0;0.0;1.0;6.0;0.0;1.0;1.0;0.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.exceptions.ConfigurationException;31.0;1.0;6.0;5.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;4.0;112.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.partitions.ImmutableBTreePartition;63.0;2.0;14.0;2.0;8.0;4.0;6.0;0.75;1.0;1.0;0.0;4.0;2.0;6.0;17.0;14.0;8.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.util.SequentialWriter$TransactionalProxy;32.0;2.0;15.0;2.0;8.0;4.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;6.0;6.0;15.0;8.0;13.0;1.0;2.0;2.0;0.0;4.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.nodetool.DescribeRing;20.0;0.0;14.0;2.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;6.0;2.0;14.0;2.0;13.0;1.0;4.0;1.0;0.0;4.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.exceptions.InvalidRequestException;5.0;1.0;4.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;247.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.Mutation$MutationSerializer;88.0;0.0;33.0;1.0;31.0;17.0;0.0;1.0;0.0;0.0;0.0;4.0;4.0;38.0;19.0;31.0;21.0;33.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.gms.EchoMessage$EchoMessageSerializer;14.0;0.0;10.0;1.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;1.0;2.0;10.0;5.0;2.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.RangeTombstone$Bound$Serializer;25.0;0.0;23.0;1.0;16.0;4.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;15.0;0.0;0.0;7.0;8.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.NoSpamLogger$NoSpamLogStatement;68.0;0.0;11.0;3.0;19.0;19.0;25.0;0.9166666666666666;1.0476190476190477;3.0;0.0;8.0;7.0;16.0;2.0;11.0;27.0;18.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.dht.LocalPartitioner$LocalToken;50.0;0.0;15.0;3.0;12.0;10.0;5.0;1.0;1.2;1.0;0.0;6.0;6.0;8.0;2.0;17.0;16.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.BiMultiValMap;108.0;1.0;21.0;1.0;30.0;16.0;38.0;0.4;0.42857142857142855;2.0;0.0;15.0;15.0;30.0;4.0;14.0;31.0;6.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.concurrent.WaitQueue$RegisteredSignal;61.0;1.0;10.0;2.0;12.0;14.0;6.0;0.41666666666666663;0.5;2.0;0.0;6.0;5.0;12.0;3.0;10.0;20.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.filter.ClusteringIndexSliceFilter;142.0;0.0;42.0;2.0;46.0;28.0;14.0;0.5333333333333333;0.5714285714285714;2.0;0.0;15.0;13.0;46.0;19.0;40.0;44.0;25.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.partitions.AbstractBTreePartition$SlicesIterator;36.0;0.0;16.0;4.0;7.0;6.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;8.0;2.0;15.0;7.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.filter.DataLimits$SuperColumnCountingLimits$SuperColumnCountingCounter;18.0;0.0;10.0;5.0;3.0;4.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;3.0;3.0;11.0;5.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
